protein,gene_id,orth_id,pident,evalue,score
XP_012910367.1,SCN2B,ENSMPUP00000004415,100,2.57e-121,348
XP_012910369.1,JAML,ENSMPUP00000004417,100,9.19e-304,828
XP_012910370.1,JAML,ENSMPUP00000004417,100,9.71e-268,736
XP_012910371.1,JAML,ENSMPUP00000004417,99.7,1.35e-267,735
XP_012910374.1,TMEM25,ENSMPUP00000004657,100,5.28e-261,715
XP_012910375.1,TMEM25,ENSMPUP00000004657,99.7,1.39e-258,709
XP_012910377.1,PHLDB1,ENSMPUP00000004785,97.8,0.0,2608
XP_012910378.1,PHLDB1,ENSMPUP00000004785,98.3,0.0,2612
XP_012910379.1,PHLDB1,ENSMPUP00000004785,98.6,0.0,2610
XP_012910380.1,PHLDB1,ENSMPUP00000004785,92.7,0.0,2441
XP_012910381.1,PHLDB1,ENSMPUP00000004785,94.6,0.0,2491
XP_012910382.1,PHLDB1,ENSMPUP00000004785,94.0,0.0,2468
XP_012910383.1,PHLDB1,ENSMPUP00000004785,97.7,0.0,2588
XP_012910384.1,PHLDB1,ENSMPUP00000004785,90.9,0.0,2360
XP_012910385.1,PHLDB1,ENSMPUP00000004785,92.4,0.0,2374
XP_012910386.1,PHLDB1,ENSMPUP00000004785,87.2,0.0,2248
XP_012910387.1,XPC,ENSMPUP00000017149,100,0.0,1562
XP_012910388.1,PHLDB1,ENSMPUP00000004785,86.4,0.0,2204
XP_012910389.1,PHLDB1,ENSMPUP00000004785,97.7,0.0,2588
XP_012910390.1,PHLDB1,ENSMPUP00000004785,87.3,0.0,2211
XP_012910391.1,PHLDB1,ENSMPUP00000004785,88.5,0.0,2262
XP_012910393.1,PHLDB1,ENSMPUP00000004785,82.6,0.0,2092
XP_012910394.1,PHLDB1,ENSMPUP00000004785,83.4,0.0,2098
XP_012910398.1,PHLDB1,ENSMPUP00000004785,95.5,0.0,1473
XP_012910399.1,TREH,ENSMPUP00000004807,100,0.0,1112
XP_012910400.1,DDX6,ENSMPUP00000004817,100,0.0,931
XP_012910401.1,DDX6,ENSMPUP00000004817,100,0.0,931
XP_012910407.1,HYOU1,ENSMPUP00000004961,96.2,0.0,1744
XP_012910408.1,HYOU1,ENSMPUP00000004961,97.7,0.0,1761
XP_012910409.1,HYOU1,ENSMPUP00000004961,96.2,0.0,1744
XP_012910411.1,PDZD3,ENSMPUP00000005280,100,0.0,997
XP_012910412.1,CCDC153,ENSMPUP00000005378,100,4.66e-98,291
XP_012910413.1,CCDC153,ENSMPUP00000005378,98.3,7.06e-97,287
XP_012910414.2,MCAM,ENSMPUP00000005401,99.8,0.0,1174
XP_012910415.1,MCAM,ENSMPUP00000005401,99.8,0.0,1082
XP_012910418.1,LOC101679841,ENSMPUP00000005541,99.3,2.23e-273,754
XP_012910421.2,LOC101679841,ENSMPUP00000005541,100,0.0,885
XP_012910424.1,TBCEL,ENSMPUP00000005605,100,1.55e-312,850
XP_012910425.1,TBCEL,ENSMPUP00000005605,100,1.55e-312,850
XP_012910431.1,JHY,ENSMPUP00000005751,99.7,1.29e-208,596
XP_012910438.1,SCN3B,ENSMPUP00000005849,100,5.80e-156,442
XP_012910443.1,VWA5A,ENSMPUP00000005899,100,0.0,1584
XP_012910444.1,MSANTD2,ENSMPUP00000006048,99.2,1.20e-130,391
XP_012910445.1,MSANTD2,ENSMPUP00000006048,99.2,1.20e-130,391
XP_012910446.1,ESAM,ENSMPUP00000006041,93.6,2.10e-249,687
XP_012910448.1,CCDC15,ENSMPUP00000006235,100,0.0,1074
XP_012910450.1,CCDC15,ENSMPUP00000006235,100,0.0,1074
XP_012910451.1,CCDC15,ENSMPUP00000006235,93.6,0.0,940
XP_012910452.1,CCDC15,ENSMPUP00000006235,100,0.0,952
XP_012910453.1,CCDC15,ENSMPUP00000006235,74.3,0.0,954
XP_012910454.2,SLC37A2,ENSMPUP00000006248,99.8,0.0,967
XP_012910457.1,FEZ1,ENSMPUP00000006406,100,4.06e-257,710
XP_012910458.1,FEZ1,ENSMPUP00000006406,92.2,3.27e-230,640
XP_012910460.1,ACRV1,ENSMPUP00000006452,90.9,1.20e-69,225
XP_012910461.1,ACRV1,ENSMPUP00000006452,95.6,4.24e-65,212
XP_012910462.1,PUS3,ENSMPUP00000006512,100,0.0,964
XP_012910463.1,HYLS1,ENSMPUP00000006503,100,1.64e-210,583
XP_012910464.2,CDON,ENSMPUP00000006536,99.9,0.0,2528
XP_012910465.2,CDON,ENSMPUP00000006536,99.9,0.0,2528
XP_012910466.2,CDON,ENSMPUP00000006536,99.9,0.0,2528
XP_012910468.2,CDON,ENSMPUP00000006536,99.9,0.0,2528
XP_012910469.2,CDON,ENSMPUP00000006536,99.9,0.0,2528
XP_012910470.1,FOXRED1,ENSMPUP00000006581,97.1,0.0,948
XP_012910471.1,RPUSD4,ENSMPUP00000006555,100,2.61e-183,518
XP_012910472.1,RPUSD4,ENSMPUP00000006555,100,3.22e-227,629
XP_012910474.1,FAM118B,ENSMPUP00000006563,99.7,7.38e-251,688
XP_012910481.1,ST3GAL4,ENSMPUP00000006646,99.4,5.11e-240,659
XP_012910482.1,ST3GAL4,ENSMPUP00000006646,99.4,5.11e-240,659
XP_012910483.1,ST3GAL4,ENSMPUP00000006646,99.4,5.11e-240,659
XP_012910485.1,ADCY9,ENSMPUP00000014921,100,0.0,2643
XP_012910488.1,NLRC3,ENSMPUP00000014941,98.7,0.0,1360
XP_012910490.1,NLRC3,ENSMPUP00000014941,98.7,0.0,1360
XP_012910491.1,NLRC3,ENSMPUP00000014941,98.7,0.0,1360
XP_012910494.1,SRL,ENSMPUP00000014914,100,0.0,887
XP_012910499.1,ANKS3,ENSMPUP00000014861,100,0.0,980
XP_012910500.1,ANKS3,ENSMPUP00000014861,100,0.0,980
XP_012910502.1,ANKS3,ENSMPUP00000014861,100,0.0,927
XP_012910503.1,GLIS2,ENSMPUP00000014909,99.5,0.0,976
XP_012910507.1,ZNF205,ENSMPUP00000015075,89.6,6.92e-190,551
XP_012910508.1,ZNF205,ENSMPUP00000015075,89.6,6.92e-190,551
XP_012910510.1,ZNF205,ENSMPUP00000015075,88.6,1.29e-167,492
XP_012910512.1,MGRN1,ENSMPUP00000014866,98.7,0.0,1066
XP_012910514.1,MGRN1,ENSMPUP00000014866,94.7,0.0,1011
XP_012910515.1,MGRN1,ENSMPUP00000014866,96.0,0.0,1037
XP_012910516.1,DNAAF8,ENSMPUP00000014853,100,0.0,989
XP_012910520.1,CLUAP1,ENSMPUP00000014991,93.4,7.84e-281,772
XP_012910522.1,CLUAP1,ENSMPUP00000014991,93.3,1.21e-272,751
XP_012910524.1,CLUAP1,ENSMPUP00000014991,100,2.97e-287,788
XP_012910526.1,ZNF174,ENSMPUP00000014997,100,3.40e-140,405
XP_012910527.1,ZNF174,ENSMPUP00000014997,99.5,5.23e-141,407
XP_012910552.1,HMCES,ENSMPUP00000017217,74.6,6.34e-182,510
XP_012910555.2,SLX4,ENSMPUP00000014938,100,0.0,3299
XP_012910572.1,ACSM5,ENSMPUP00000013133,99.7,0.0,1193
XP_012910573.1,GPRC5B,ENSMPUP00000013242,100,2.89e-284,776
XP_012910576.2,TMC5,ENSMPUP00000013272,99.2,0.0,1608
XP_012910578.2,TMC5,ENSMPUP00000013272,99.2,0.0,1608
XP_012910581.1,PDXDC1,ENSMPUP00000014210,100,0.0,1354
XP_012910583.2,LOC101683055,ENSMPUP00000019569,100,4.37e-244,690
XP_012910592.2,TNFRSF17,ENSMPUP00000014392,99.4,3.43e-123,351
XP_012910593.1,TXNDC11,ENSMPUP00000014479,99.3,0.0,1427
XP_012910596.1,TNP2,ENSMPUP00000014519,100,1.54e-57,181
XP_012910598.2,EEFSEC,ENSMPUP00000017230,90.4,0.0,1026
XP_012910599.2,CLEC16A,ENSMPUP00000014521,94.6,0.0,1886
XP_012910600.2,CLEC16A,ENSMPUP00000014521,99.5,0.0,1714
XP_012910601.2,CLEC16A,ENSMPUP00000014521,99.6,0.0,1598
XP_012910602.2,CLEC16A,ENSMPUP00000014521,99.6,0.0,1598
XP_012910605.2,EEFSEC,ENSMPUP00000017230,99.6,0.0,941
XP_012910607.1,NUBP1,ENSMPUP00000014550,100,1.70e-236,649
XP_012910608.1,NUBP1,ENSMPUP00000014550,100,8.57e-199,552
XP_012910620.1,USP7,ENSMPUP00000014606,100,0.0,1901
XP_012910621.1,KBTBD12,ENSMPUP00000017233,100,0.0,1264
XP_012910627.1,PMM2,ENSMPUP00000014629,100,6.37e-160,449
XP_012910628.1,METTL22,ENSMPUP00000014699,99.7,2.72e-221,615
XP_012910629.1,TMEM114,ENSMPUP00000014704,79.4,2.69e-111,323
XP_012910641.1,KBTBD12,ENSMPUP00000017233,100,2.18e-199,565
XP_012910648.1,SEC61A1,ENSMPUP00000017232,100,0.0,924
XP_012910649.1,UBN1,ENSMPUP00000014768,96.0,0.0,1851
XP_012910650.1,UBN1,ENSMPUP00000014768,93.3,0.0,1776
XP_012910651.1,UBN1,ENSMPUP00000014768,97.3,0.0,1822
XP_012910652.1,GLYR1,ENSMPUP00000014774,99.8,0.0,948
XP_012910653.1,GLYR1,ENSMPUP00000014774,98.9,0.0,934
XP_012910654.1,GLYR1,ENSMPUP00000014774,100,4.12e-291,804
XP_012910655.1,GLYR1,ENSMPUP00000014774,85.4,0.0,904
XP_012910660.1,IL32,ENSMPUP00000015093,94.0,3.90e-107,310
XP_012910661.1,BICDL2,ENSMPUP00000015129,90.6,6.00e-307,845
XP_012910662.1,BICDL2,ENSMPUP00000015129,90.6,6.00e-307,845
XP_012910663.1,BICDL2,ENSMPUP00000015129,90.6,6.00e-307,845
XP_012910665.2,FLYWCH1,ENSMPUP00000015152,96.7,0.0,1373
XP_012910666.1,FLYWCH1,ENSMPUP00000015152,99.7,0.0,1373
XP_012910667.2,FLYWCH1,ENSMPUP00000015152,95.6,0.0,1353
XP_012910668.2,FLYWCH1,ENSMPUP00000015152,96.7,0.0,1374
XP_012910669.2,FLYWCH1,ENSMPUP00000015152,96.7,0.0,1374
XP_012910670.2,FLYWCH1,ENSMPUP00000015152,99.7,0.0,1319
XP_012910674.1,PDPK1,ENSMPUP00000015198,100,0.0,1074
XP_012910676.1,AMDHD2,ENSMPUP00000015202,82.6,5.59e-234,647
XP_012910677.1,AMDHD2,ENSMPUP00000015202,100,1.92e-119,350
XP_012910678.1,AMDHD2,ENSMPUP00000015202,100,1.92e-119,350
XP_012910679.1,ABTB1,ENSMPUP00000017235,91.8,0.0,874
XP_012910682.1,ABTB1,ENSMPUP00000017235,100,7.66e-313,854
XP_012910683.1,E4F1,ENSMPUP00000015268,100,1.93e-275,781
XP_012910684.2,DNASE1L2,ENSMPUP00000015253,98.9,9.64e-187,520
XP_012910685.2,DNASE1L2,ENSMPUP00000015253,99.6,2.70e-199,552
XP_012910686.1,MLST8,ENSMPUP00000015287,99.7,3.52e-228,629
XP_012910688.2,TSC2,ENSMPUP00000015376,100,0.0,3510
XP_012910689.2,TSC2,ENSMPUP00000015376,99.0,0.0,3457
XP_012910690.2,TSC2,ENSMPUP00000015376,97.7,0.0,3408
XP_012910691.2,TSC2,ENSMPUP00000015376,97.6,0.0,3407
XP_012910692.1,TRAF7,ENSMPUP00000015301,100,0.0,1098
XP_012910694.1,TRAF7,ENSMPUP00000015301,99.7,0.0,1088
XP_012910701.1,TBL3,ENSMPUP00000015434,92.9,0.0,1236
XP_012910705.1,NOXO1,ENSMPUP00000015428,100,6.99e-256,703
XP_012910708.1,SPSB3,ENSMPUP00000015487,100,1.72e-269,736
XP_012910709.1,NUBP2,ENSMPUP00000015486,96.7,9.42e-187,522
XP_012910712.1,NUBP2,ENSMPUP00000015486,96.1,5.26e-187,523
XP_012910714.1,NUBP2,ENSMPUP00000015486,96.8,1.07e-191,533
XP_012910723.1,MAPK8IP3,ENSMPUP00000015504,100,0.0,2104
XP_012910724.1,MAPK8IP3,ENSMPUP00000015504,100,0.0,2104
XP_012910725.1,MAPK8IP3,ENSMPUP00000015504,100,0.0,2104
XP_012910733.1,BAIAP3,ENSMPUP00000015557,92.7,0.0,2222
XP_012910735.1,UNKL,ENSMPUP00000015543,100,0.0,1135
XP_012910739.1,TSR3,ENSMPUP00000015549,91.9,4.70e-217,601
XP_012910740.1,LOC101692227,ENSMPUP00000015658,87.1,8.24e-188,547
XP_012910742.1,LOC101692227,ENSMPUP00000015658,99.2,4.42e-172,505
XP_012910743.1,LOC106005611,ENSMPUP00000015658,97.3,5.77e-186,540
XP_012910744.1,CHCHD6,ENSMPUP00000017256,81.9,2.34e-148,422
XP_012910745.1,CHTF18,ENSMPUP00000015789,99.9,0.0,1571
XP_012910746.1,CHTF18,ENSMPUP00000015789,100,0.0,1571
XP_012910747.1,LMF1,ENSMPUP00000015788,100,0.0,1025
XP_012910752.1,LOC101677744,ENSMPUP00000015793,96.4,0.0,1384
XP_012910753.1,LOC101677744,ENSMPUP00000015793,100,0.0,1398
XP_012910755.1,LOC101678227,ENSMPUP00000015795,100,1.83e-291,796
XP_012910756.1,LOC101678227,ENSMPUP00000015795,100,1.60e-291,795
XP_012910758.1,CHCHD6,ENSMPUP00000017256,84.3,2.22e-115,337
XP_012910759.1,HAGHL,ENSMPUP00000015811,91.2,9.07e-180,505
XP_012910761.1,HAGHL,ENSMPUP00000015811,88.0,4.62e-169,477
XP_012910762.1,WDR24,ENSMPUP00000015848,89.0,0.0,1422
XP_012910764.1,CHCHD6,ENSMPUP00000017256,100,8.42e-105,310
XP_012910772.1,CHCHD6,ENSMPUP00000017256,82.5,4.92e-131,375
XP_012910779.1,RHOT2,ENSMPUP00000015880,99.8,0.0,1234
XP_012910780.1,RHOT2,ENSMPUP00000015880,100,0.0,1238
XP_012910781.1,RHOT2,ENSMPUP00000015880,82.5,0.0,939
XP_012910783.1,RHOT2,ENSMPUP00000015880,100,0.0,1110
XP_012910786.2,RAB11FIP3,ENSMPUP00000015900,93.5,0.0,1123
XP_012910789.1,PDIA2,ENSMPUP00000015919,94.6,0.0,989
XP_012910803.1,NPRL3,ENSMPUP00000015956,95.6,0.0,1051
XP_012910805.1,MPG,ENSMPUP00000015958,100,4.70e-191,532
XP_012910809.1,CFAP100,ENSMPUP00000017279,93.7,0.0,1063
XP_012910810.2,LOC101693092,ENSMPUP00000019703,98.7,4.07e-217,600
XP_012910812.1,CFAP100,ENSMPUP00000017279,99.7,0.0,1055
XP_012910815.1,CFAP100,ENSMPUP00000017279,92.0,0.0,1038
XP_012910817.2,GATM,ENSMPUP00000011037,99.8,0.0,872
XP_012910820.1,KLF15,ENSMPUP00000017280,100,1.28e-251,696
XP_012910821.1,KLF15,ENSMPUP00000017280,100,2.66e-239,664
XP_012910822.1,SLC12A6,ENSMPUP00000007946,100,0.0,1965
XP_012910848.1,CDIN1,ENSMPUP00000008131,99.2,3.47e-174,488
XP_012910849.1,MEIS2,ENSMPUP00000008144,98.3,3.46e-270,741
XP_012910850.2,LOC101690244,ENSMPUP00000019712,99.7,2.66e-245,673
XP_012910860.1,EIF2AK4,ENSMPUP00000008237,100,0.0,2847
XP_012910862.1,PAK6,ENSMPUP00000008336,100,0.0,1316
XP_012910864.1,PLCB2,ENSMPUP00000008341,100,0.0,2043
XP_012910866.1,CCDC9B,ENSMPUP00000008356,100,0.0,946
XP_012910867.1,CCDC9B,ENSMPUP00000008356,100,5.70e-310,848
XP_012910868.1,CCDC9B,ENSMPUP00000008356,82.6,2.32e-266,736
XP_012910873.1,RPUSD2,ENSMPUP00000008452,100,0.0,1106
XP_012910874.1,KNL1,ENSMPUP00000008466,100,0.0,2280
XP_012910875.1,RMDN3,ENSMPUP00000008652,100,0.0,877
XP_012910877.1,DNAJC17,ENSMPUP00000008673,100,2.97e-154,440
XP_012910879.1,SPINT1,ENSMPUP00000008689,100,0.0,1091
XP_012910880.1,PPP1R14D,ENSMPUP00000008687,100,7.93e-94,274
XP_012910888.1,NUSAP1,ENSMPUP00000008774,87.9,6.25e-253,699
XP_012910891.1,OIP5,ENSMPUP00000008758,82.1,6.06e-126,360
XP_012910892.1,RPAP1,ENSMPUP00000008861,99.8,0.0,2430
XP_012910893.1,MGA,ENSMPUP00000008897,98.8,0.0,5576
XP_012910894.1,MGA,ENSMPUP00000008897,96.5,0.0,5366
XP_012910900.1,TMEM87A,ENSMPUP00000009636,96.4,0.0,1011
XP_012910901.1,TMEM87A,ENSMPUP00000009636,96.2,0.0,1004
XP_012910904.1,LOC101678630,ENSMPUP00000019714,100,2.44e-130,370
XP_012910906.1,SNAP23,ENSMPUP00000009781,100,2.40e-143,405
XP_012910907.1,SNAP23,ENSMPUP00000009781,100,2.40e-143,405
XP_012910913.1,UBR1,ENSMPUP00000009924,99.5,0.0,3455
XP_012910914.1,UBR1,ENSMPUP00000009924,100,0.0,3014
XP_012910918.1,LCMT2,ENSMPUP00000019715,100,0.0,1355
XP_012910922.1,TP53BP1,ENSMPUP00000010187,96.5,0.0,3466
XP_012910923.1,TP53BP1,ENSMPUP00000010187,99.9,0.0,3047
XP_012910925.1,PPIP5K1,ENSMPUP00000010206,92.9,0.0,2617
XP_012910929.1,PPIP5K1,ENSMPUP00000010206,92.8,0.0,2622
XP_012910931.1,PPIP5K1,ENSMPUP00000010206,91.6,0.0,2567
XP_012910933.1,PPIP5K1,ENSMPUP00000010206,96.0,0.0,2641
XP_012910934.1,PPIP5K1,ENSMPUP00000010206,88.9,0.0,2469
XP_012910935.1,PPIP5K1,ENSMPUP00000010206,94.6,0.0,2591
XP_012910936.1,PPIP5K1,ENSMPUP00000010206,91.8,0.0,2492
XP_012910938.1,PPIP5K1,ENSMPUP00000010206,95.5,0.0,2618
XP_012910941.1,TUBGCP4,ENSMPUP00000010179,100,0.0,1229
XP_012910942.1,TUBGCP4,ENSMPUP00000010179,90.4,0.0,1080
XP_012910943.1,TUBGCP4,ENSMPUP00000010179,87.3,0.0,1040
XP_012910944.1,CKMT1A,ENSMPUP00000010227,100,1.27e-312,850
XP_012910946.2,CATSPER2,ENSMPUP00000010336,85.9,1.41e-249,697
XP_012910949.1,HYPK,ENSMPUP00000010557,100,1.73e-72,218
XP_012910950.1,SERINC4,ENSMPUP00000010491,100,0.0,1035
XP_012910951.1,WDR76,ENSMPUP00000010563,100,0.0,1229
XP_012910957.1,CTDSPL2,ENSMPUP00000010625,100,8.95e-253,698
XP_012910959.1,B2M,ENSMPUP00000010744,100,2.13e-92,269
XP_012910962.1,SHF,ENSMPUP00000011006,87.8,1.44e-133,395
XP_012910963.1,BLOC1S6,ENSMPUP00000011068,100,2.57e-103,300
XP_012910968.1,CEP152,ENSMPUP00000012208,99.9,0.0,3176
XP_012910969.1,CEP152,ENSMPUP00000012208,96.3,0.0,3040
XP_012910970.1,SECISBP2L,ENSMPUP00000012225,100,0.0,1958
XP_012910971.1,GALK2,ENSMPUP00000012239,100,0.0,876
XP_012910972.1,GALK2,ENSMPUP00000012239,100,0.0,876
XP_012910973.1,GALK2,ENSMPUP00000012239,99.5,5.07e-271,744
XP_012910974.1,FGF7,ENSMPUP00000012246,100,5.28e-96,281
XP_012910979.1,FCRLB,ENSMPUP00000003439,100,1.60e-134,395
XP_012910980.1,FCRLB,ENSMPUP00000003439,96.3,5.34e-126,373
XP_012910993.2,SPATA46,ENSMPUP00000003559,94.3,2.01e-158,446
XP_012910997.1,PBX1,ENSMPUP00000003743,100,2.14e-221,616
XP_012910998.1,RXRG,ENSMPUP00000003764,100,0.0,917
XP_012911000.1,RXRG,ENSMPUP00000003764,100,1.80e-316,863
XP_012911001.1,RXRG,ENSMPUP00000003764,100,1.75e-246,681
XP_012911003.1,LOC101672520,ENSMPUP00000003859,100,0.0,1083
XP_012911006.1,FAM177B,ENSMPUP00000003868,100,8.79e-108,310
XP_012911010.1,AIDA,ENSMPUP00000003883,92.2,2.22e-209,581
XP_012911011.1,MIA3,ENSMPUP00000003889,98.6,0.0,3088
XP_012911012.1,MIA3,ENSMPUP00000003889,98.6,0.0,3088
XP_012911013.1,MIA3,ENSMPUP00000003889,98.6,0.0,3090
XP_012911018.2,MTARC2,ENSMPUP00000003975,98.2,1.53e-208,579
XP_012911019.2,SMOC1,ENSMPUP00000007417,90.3,0.0,973
XP_012911026.1,GPATCH2,ENSMPUP00000004234,100,5.48e-205,580
XP_012911035.2,UCHL5,ENSMPUP00000004584,100,2.79e-212,591
XP_012911049.1,MCM8,ENSMPUP00000006278,94.4,0.0,1506
XP_012911050.1,TRMT6,ENSMPUP00000006263,100,0.0,869
XP_012911064.1,LOC101684116,ENSMPUP00000006437,98.8,3.85e-304,835
XP_012911067.1,YIPF1,ENSMPUP00000006500,100,3.63e-218,602
XP_012911070.1,YIPF1,ENSMPUP00000006500,100,3.63e-218,602
XP_012911073.1,LDLRAD1,ENSMPUP00000006576,100,3.11e-96,284
XP_012911074.1,LDLRAD1,ENSMPUP00000006576,100,2.35e-96,284
XP_012911076.1,CDCP2,ENSMPUP00000006619,100,0.0,1066
XP_012911082.1,TMEM61,ENSMPUP00000007049,99.5,8.33e-149,421
XP_012911083.1,BSND,ENSMPUP00000007056,100,2.68e-225,620
XP_012911084.1,USP24,ENSMPUP00000007060,100.0,0.0,5042
XP_012911093.1,MYSM1,ENSMPUP00000007406,99.9,0.0,1533
XP_012911094.1,HOOK1,ENSMPUP00000007430,100,0.0,1058
XP_012911095.1,FGGY,ENSMPUP00000007422,100,0.0,1125
XP_012911106.1,NFIA,ENSMPUP00000007468,100,0.0,991
XP_012911107.1,LOC101679800,ENSMPUP00000019509,100,9.51e-61,186
XP_012911133.2,PWWP2B,ENSMPUP00000019123,100,6.96e-302,832
XP_012911138.1,STK32C,ENSMPUP00000002220,100,4.73e-265,726
XP_012911164.1,UROS,ENSMPUP00000002599,100,2.28e-156,443
XP_012911165.1,UROS,ENSMPUP00000002599,100,8.18e-157,443
XP_012911166.1,UROS,ENSMPUP00000002599,100,8.18e-157,443
XP_012911167.1,UROS,ENSMPUP00000002599,100,8.18e-157,443
XP_012911168.2,ZRANB1,ENSMPUP00000002673,99.7,0.0,1309
XP_012911171.1,FAM53B,ENSMPUP00000002706,95.5,5.18e-283,777
XP_012911172.1,FAM53B,ENSMPUP00000002706,100,2.55e-287,787
XP_012911174.1,EEF1AKMT2,ENSMPUP00000002701,100,1.60e-94,280
XP_012911175.1,EEF1AKMT2,ENSMPUP00000002701,100,1.16e-53,174
XP_012911178.1,CHST15,ENSMPUP00000002725,100,0.0,1167
XP_012911181.1,RDH12,ENSMPUP00000007157,100,2.52e-138,395
XP_012911182.2,IKZF5,ENSMPUP00000002758,100,2.33e-268,738
XP_012911184.1,CUNH10orf88,ENSMPUP00000002772,100,0.0,871
XP_012911186.1,PSTK,ENSMPUP00000002762,100,1.76e-259,714
XP_012911188.1,PLEKHA1,ENSMPUP00000002870,97.4,9.51e-277,757
XP_012911189.1,PLEKHA1,ENSMPUP00000002870,100,1.39e-280,766
XP_012911191.2,BTBD16,ENSMPUP00000002874,100,0.0,998
XP_012911206.1,FGFR2,ENSMPUP00000002959,86.3,0.0,1421
XP_012911207.1,FGFR2,ENSMPUP00000002959,83.1,0.0,1365
XP_012911212.1,LOC101687220,ENSMPUP00000002993,93.7,0.0,1802
XP_012911216.1,DENND10,ENSMPUP00000003054,100,2.58e-171,484
XP_012911217.1,DENND10,ENSMPUP00000003054,100,2.58e-171,484
XP_012911220.1,ENO4,ENSMPUP00000003384,95.4,0.0,1115
XP_012911222.1,CUNH10orf82,ENSMPUP00000003397,100,1.11e-178,496
XP_012911223.1,CUNH10orf82,ENSMPUP00000003397,100,1.11e-178,496
XP_012911225.1,PNLIPRP1,ENSMPUP00000003453,95.1,0.0,924
XP_012911234.2,TOGARAM1,ENSMPUP00000004728,97.9,0.0,3392
XP_012911238.2,RIC3,ENSMPUP00000012364,96.5,3.56e-241,665
XP_012911245.2,TOGARAM1,ENSMPUP00000004728,99.7,0.0,3471
XP_012911250.2,TOGARAM1,ENSMPUP00000004728,99.7,0.0,2836
XP_012911251.1,RPL27A,ENSMPUP00000019106,97.3,1.50e-79,238
XP_012911253.1,DENND2B,ENSMPUP00000012441,100,0.0,2145
XP_012911254.1,DENND2B,ENSMPUP00000012441,100,0.0,1796
XP_012911257.2,DENND5A,ENSMPUP00000012624,100,0.0,2499
XP_012911258.2,DENND5A,ENSMPUP00000012624,100,0.0,2359
XP_012911267.1,LOC101676887,ENSMPUP00000019509,96.7,6.45e-59,182
XP_012911268.2,IRAG1,ENSMPUP00000012772,98.4,0.0,1503
XP_012911270.1,IRAG1,ENSMPUP00000012772,100,0.0,1051
XP_012911271.1,RNF141,ENSMPUP00000012751,100,1.98e-165,462
XP_012911273.1,GALNT18,ENSMPUP00000012891,100,0.0,1139
XP_012911284.1,MICAL2,ENSMPUP00000012923,98.9,0.0,2219
XP_012911285.1,MICAL2,ENSMPUP00000012923,98.9,0.0,2219
XP_012911286.1,MICAL2,ENSMPUP00000012923,98.1,0.0,2190
XP_012911292.1,MICAL2,ENSMPUP00000012923,82.0,0.0,1771
XP_012911293.1,FKBP3,ENSMPUP00000004752,100,6.77e-132,375
XP_012911294.1,PARVA,ENSMPUP00000013006,100,1.49e-225,624
XP_012911295.1,TEAD1,ENSMPUP00000013018,100,1.76e-231,641
XP_012911296.1,TEAD1,ENSMPUP00000013018,100,1.76e-231,641
XP_012911301.1,ARNTL,ENSMPUP00000013038,100,0.0,1169
XP_012911302.1,ARNTL,ENSMPUP00000013038,99.8,0.0,1162
XP_012911303.1,FANCM,ENSMPUP00000004809,100,0.0,4005
XP_012911311.1,INSC,ENSMPUP00000013169,100,0.0,1022
XP_012911314.1,MIS18BP1,ENSMPUP00000004825,95.5,0.0,2085
XP_012911318.1,MIS18BP1,ENSMPUP00000004825,94.8,0.0,1616
XP_012911323.1,PIK3C2A,ENSMPUP00000013244,99.8,0.0,3299
XP_012911324.1,PIK3C2A,ENSMPUP00000013244,99.8,0.0,3299
XP_012911325.1,PIK3C2A,ENSMPUP00000013244,96.1,0.0,3137
XP_012911333.1,SAAL1,ENSMPUP00000013614,100,0.0,937
XP_012911334.1,HPS5,ENSMPUP00000013623,100,0.0,2185
XP_012911335.1,HPS5,ENSMPUP00000013623,100,0.0,2185
XP_012911336.1,HPS5,ENSMPUP00000013623,100,0.0,2187
XP_012911337.1,UEVLD,ENSMPUP00000013671,100,4.74e-237,658
XP_012911339.1,TSG101,ENSMPUP00000013666,84.9,3.54e-205,574
XP_012911341.1,TMEM86A,ENSMPUP00000013722,100,4.21e-165,463
XP_012911342.2,IGSF22,ENSMPUP00000013732,99.9,0.0,2641
XP_012911344.1,PRMT3,ENSMPUP00000013818,100,0.0,897
XP_012911358.1,RPL17,ENSMPUP00000000798,100,6.55e-128,363
XP_012911359.1,RPL17,ENSMPUP00000000798,100,6.55e-128,363
XP_012911365.1,CTIF,ENSMPUP00000000840,100,0.0,1136
XP_012911369.1,HDHD2,ENSMPUP00000000851,100,3.57e-156,439
XP_012911375.1,CUNH18orf25,ENSMPUP00000000910,100,3.53e-260,716
XP_012911377.2,EPG5,ENSMPUP00000000964,100.0,0.0,4935
XP_012911382.1,SLC14A1,ENSMPUP00000000982,100,9.11e-283,772
XP_012911384.1,SLC14A1,ENSMPUP00000000982,100,9.11e-283,772
XP_012911415.2,KIAA1328,ENSMPUP00000001084,99.8,0.0,1050
XP_012911417.1,FHOD3,ENSMPUP00000001101,98.3,0.0,2808
XP_012911419.1,TPGS2,ENSMPUP00000001087,100,9.73e-156,441
XP_012911421.1,SOS2,ENSMPUP00000004983,99.7,0.0,2229
XP_012911423.1,ELP2,ENSMPUP00000001116,99.2,0.0,1717
XP_012911426.1,ZNF397,ENSMPUP00000001170,100,3.80e-207,592
XP_012911434.2,ZNF24,ENSMPUP00000001146,99.6,1.24e-198,558
